image_index,label_index,label_name,original_split,split
208611,0,"Collecting Duct, Connecting Tubule",test,evaluation
59394,7,Thick Ascending Limb,train,evaluation
217717,0,"Collecting Duct, Connecting Tubule",test,evaluation
3217,0,"Collecting Duct, Connecting Tubule",train,evaluation
120878,4,Leukocytes,train,evaluation
127551,0,"Collecting Duct, Connecting Tubule",train,evaluation
52514,0,"Collecting Duct, Connecting Tubule",train,evaluation
162484,6,Proximal Tubule Segments,train,evaluation
67231,0,"Collecting Duct, Connecting Tubule",train,evaluation
95170,7,Thick Ascending Limb,train,evaluation
7855,7,Thick Ascending Limb,train,evaluation
214409,7,Thick Ascending Limb,test,evaluation
212820,4,Leukocytes,test,evaluation
138914,0,"Collecting Duct, Connecting Tubule",train,evaluation
149970,6,Proximal Tubule Segments,train,evaluation
191920,0,"Collecting Duct, Connecting Tubule",test,evaluation
102168,6,Proximal Tubule Segments,train,evaluation
20192,7,Thick Ascending Limb,train,evaluation
11920,3,Interstitial endothelial cells,train,evaluation
94146,0,"Collecting Duct, Connecting Tubule",train,evaluation
170822,0,"Collecting Duct, Connecting Tubule",val,evaluation
170358,7,Thick Ascending Limb,val,evaluation
143171,0,"Collecting Duct, Connecting Tubule",train,evaluation
113795,7,Thick Ascending Limb,train,evaluation
126677,0,"Collecting Duct, Connecting Tubule",train,evaluation
71896,7,Thick Ascending Limb,train,evaluation
116016,0,"Collecting Duct, Connecting Tubule",train,evaluation
102137,0,"Collecting Duct, Connecting Tubule",train,evaluation
46528,0,"Collecting Duct, Connecting Tubule",train,evaluation
36492,0,"Collecting Duct, Connecting Tubule",train,evaluation
173947,6,Proximal Tubule Segments,val,evaluation
71665,2,Glomerular endothelial cells,train,evaluation
67920,3,Interstitial endothelial cells,train,evaluation
55366,3,Interstitial endothelial cells,train,evaluation
224103,6,Proximal Tubule Segments,test,evaluation
174585,6,Proximal Tubule Segments,val,evaluation
164395,6,Proximal Tubule Segments,train,evaluation
72056,6,Proximal Tubule Segments,train,evaluation
191810,0,"Collecting Duct, Connecting Tubule",test,evaluation
16659,3,Interstitial endothelial cells,train,evaluation
152537,6,Proximal Tubule Segments,train,evaluation
220153,3,Interstitial endothelial cells,test,evaluation
216796,0,"Collecting Duct, Connecting Tubule",test,evaluation
12030,0,"Collecting Duct, Connecting Tubule",train,evaluation
115282,4,Leukocytes,train,evaluation
27529,3,Interstitial endothelial cells,train,evaluation
145305,6,Proximal Tubule Segments,train,evaluation
85179,5,Podocytes,train,evaluation
84983,0,"Collecting Duct, Connecting Tubule",train,evaluation
24630,7,Thick Ascending Limb,train,evaluation
195069,7,Thick Ascending Limb,test,evaluation
115176,6,Proximal Tubule Segments,train,evaluation
160116,5,Podocytes,train,evaluation
148689,0,"Collecting Duct, Connecting Tubule",train,evaluation
112448,1,Distal Convoluted Tubule,train,evaluation
209835,6,Proximal Tubule Segments,test,evaluation
111212,4,Leukocytes,train,evaluation
191569,2,Glomerular endothelial cells,test,evaluation
47141,4,Leukocytes,train,evaluation
209104,0,"Collecting Duct, Connecting Tubule",test,evaluation
141222,6,Proximal Tubule Segments,train,evaluation
113598,0,"Collecting Duct, Connecting Tubule",train,evaluation
234901,2,Glomerular endothelial cells,test,evaluation
78923,6,Proximal Tubule Segments,train,evaluation
163584,0,"Collecting Duct, Connecting Tubule",train,evaluation
97012,1,Distal Convoluted Tubule,train,evaluation
112607,6,Proximal Tubule Segments,train,evaluation
157193,3,Interstitial endothelial cells,train,evaluation
60354,0,"Collecting Duct, Connecting Tubule",train,evaluation
131717,0,"Collecting Duct, Connecting Tubule",train,evaluation
19147,7,Thick Ascending Limb,train,evaluation
141624,7,Thick Ascending Limb,train,evaluation
203559,6,Proximal Tubule Segments,test,evaluation
31115,4,Leukocytes,train,evaluation
209935,4,Leukocytes,test,evaluation
76887,7,Thick Ascending Limb,train,evaluation
93114,4,Leukocytes,train,evaluation
224676,0,"Collecting Duct, Connecting Tubule",test,evaluation
59465,2,Glomerular endothelial cells,train,evaluation
231065,6,Proximal Tubule Segments,test,evaluation
200173,0,"Collecting Duct, Connecting Tubule",test,evaluation
47813,0,"Collecting Duct, Connecting Tubule",train,evaluation
215205,0,"Collecting Duct, Connecting Tubule",test,evaluation
43269,0,"Collecting Duct, Connecting Tubule",train,evaluation
33718,0,"Collecting Duct, Connecting Tubule",train,evaluation
69659,0,"Collecting Duct, Connecting Tubule",train,evaluation
21156,0,"Collecting Duct, Connecting Tubule",train,evaluation
100787,3,Interstitial endothelial cells,train,evaluation
130067,0,"Collecting Duct, Connecting Tubule",train,evaluation
28582,1,Distal Convoluted Tubule,train,evaluation
74775,1,Distal Convoluted Tubule,train,evaluation
158978,4,Leukocytes,train,evaluation
146201,0,"Collecting Duct, Connecting Tubule",train,evaluation
50336,4,Leukocytes,train,evaluation
134470,6,Proximal Tubule Segments,train,evaluation
146857,7,Thick Ascending Limb,train,evaluation
37840,0,"Collecting Duct, Connecting Tubule",train,evaluation
206991,2,Glomerular endothelial cells,test,evaluation
213343,6,Proximal Tubule Segments,test,evaluation
230376,5,Podocytes,test,evaluation
135317,6,Proximal Tubule Segments,train,evaluation
174222,0,"Collecting Duct, Connecting Tubule",val,evaluation
186914,7,Thick Ascending Limb,val,evaluation
85414,0,"Collecting Duct, Connecting Tubule",train,evaluation
74448,1,Distal Convoluted Tubule,train,evaluation
125595,7,Thick Ascending Limb,train,evaluation
84654,3,Interstitial endothelial cells,train,evaluation
8366,7,Thick Ascending Limb,train,evaluation
7742,7,Thick Ascending Limb,train,evaluation
78462,4,Leukocytes,train,evaluation
185935,7,Thick Ascending Limb,val,evaluation
222562,0,"Collecting Duct, Connecting Tubule",test,evaluation
227228,7,Thick Ascending Limb,test,evaluation
99938,0,"Collecting Duct, Connecting Tubule",train,evaluation
212636,0,"Collecting Duct, Connecting Tubule",test,evaluation
74887,6,Proximal Tubule Segments,train,evaluation
51917,6,Proximal Tubule Segments,train,evaluation
133961,0,"Collecting Duct, Connecting Tubule",train,evaluation
196740,2,Glomerular endothelial cells,test,evaluation
198720,6,Proximal Tubule Segments,test,evaluation
83164,6,Proximal Tubule Segments,train,evaluation
124670,0,"Collecting Duct, Connecting Tubule",train,evaluation
29653,0,"Collecting Duct, Connecting Tubule",train,evaluation
29118,4,Leukocytes,train,evaluation
154151,7,Thick Ascending Limb,train,evaluation
92615,6,Proximal Tubule Segments,train,evaluation
165068,7,Thick Ascending Limb,train,evaluation
200144,6,Proximal Tubule Segments,test,evaluation
17169,6,Proximal Tubule Segments,train,evaluation
12795,4,Leukocytes,train,evaluation
124643,0,"Collecting Duct, Connecting Tubule",train,evaluation
97446,6,Proximal Tubule Segments,train,evaluation
200870,6,Proximal Tubule Segments,test,evaluation
87433,5,Podocytes,train,evaluation
69299,3,Interstitial endothelial cells,train,evaluation
68159,5,Podocytes,train,evaluation
61572,4,Leukocytes,train,evaluation
218083,7,Thick Ascending Limb,test,evaluation
27338,0,"Collecting Duct, Connecting Tubule",train,evaluation
113205,0,"Collecting Duct, Connecting Tubule",train,evaluation
212646,6,Proximal Tubule Segments,test,evaluation
81737,6,Proximal Tubule Segments,train,evaluation
223784,0,"Collecting Duct, Connecting Tubule",test,evaluation
99835,7,Thick Ascending Limb,train,evaluation
16791,0,"Collecting Duct, Connecting Tubule",train,evaluation
179980,0,"Collecting Duct, Connecting Tubule",val,evaluation
204450,6,Proximal Tubule Segments,test,evaluation
142364,7,Thick Ascending Limb,train,evaluation
182331,6,Proximal Tubule Segments,val,evaluation
116726,4,Leukocytes,train,evaluation
181674,7,Thick Ascending Limb,val,evaluation
60466,0,"Collecting Duct, Connecting Tubule",train,evaluation
57891,5,Podocytes,train,evaluation
69061,6,Proximal Tubule Segments,train,evaluation
1478,4,Leukocytes,train,evaluation
180893,0,"Collecting Duct, Connecting Tubule",val,evaluation
13141,0,"Collecting Duct, Connecting Tubule",train,evaluation
8036,5,Podocytes,train,evaluation
157695,4,Leukocytes,train,evaluation
27048,7,Thick Ascending Limb,train,evaluation
219629,6,Proximal Tubule Segments,test,evaluation
44589,7,Thick Ascending Limb,train,evaluation
9385,0,"Collecting Duct, Connecting Tubule",train,evaluation
87880,1,Distal Convoluted Tubule,train,evaluation
57519,3,Interstitial endothelial cells,train,evaluation
110154,0,"Collecting Duct, Connecting Tubule",train,evaluation
69996,3,Interstitial endothelial cells,train,evaluation
99698,2,Glomerular endothelial cells,train,evaluation
23624,0,"Collecting Duct, Connecting Tubule",train,evaluation
197679,1,Distal Convoluted Tubule,test,evaluation
45856,0,"Collecting Duct, Connecting Tubule",train,evaluation
81676,6,Proximal Tubule Segments,train,evaluation
78397,6,Proximal Tubule Segments,train,evaluation
109047,1,Distal Convoluted Tubule,train,evaluation
8043,6,Proximal Tubule Segments,train,evaluation
211520,6,Proximal Tubule Segments,test,evaluation
29338,2,Glomerular endothelial cells,train,evaluation
91047,6,Proximal Tubule Segments,train,evaluation
46838,7,Thick Ascending Limb,train,evaluation
199436,0,"Collecting Duct, Connecting Tubule",test,evaluation
186519,0,"Collecting Duct, Connecting Tubule",val,evaluation
204565,0,"Collecting Duct, Connecting Tubule",test,evaluation
151032,5,Podocytes,train,evaluation
232079,0,"Collecting Duct, Connecting Tubule",test,evaluation
164625,6,Proximal Tubule Segments,train,evaluation
143526,0,"Collecting Duct, Connecting Tubule",train,evaluation
222442,0,"Collecting Duct, Connecting Tubule",test,evaluation
137921,6,Proximal Tubule Segments,train,evaluation
139066,3,Interstitial endothelial cells,train,evaluation
146516,0,"Collecting Duct, Connecting Tubule",train,evaluation
155649,0,"Collecting Duct, Connecting Tubule",train,evaluation
160583,6,Proximal Tubule Segments,train,evaluation
217260,0,"Collecting Duct, Connecting Tubule",test,evaluation
4092,0,"Collecting Duct, Connecting Tubule",train,evaluation
174976,0,"Collecting Duct, Connecting Tubule",val,evaluation
210478,0,"Collecting Duct, Connecting Tubule",test,evaluation
196813,2,Glomerular endothelial cells,test,evaluation
30189,3,Interstitial endothelial cells,train,evaluation
194733,1,Distal Convoluted Tubule,test,evaluation
131397,6,Proximal Tubule Segments,train,evaluation
219861,6,Proximal Tubule Segments,test,evaluation
92951,6,Proximal Tubule Segments,train,evaluation
52789,1,Distal Convoluted Tubule,train,evaluation
179640,5,Podocytes,val,evaluation
184065,0,"Collecting Duct, Connecting Tubule",val,evaluation
77198,3,Interstitial endothelial cells,train,evaluation
130385,6,Proximal Tubule Segments,train,evaluation
219084,0,"Collecting Duct, Connecting Tubule",test,evaluation
69059,0,"Collecting Duct, Connecting Tubule",train,evaluation
178177,6,Proximal Tubule Segments,val,evaluation
158782,4,Leukocytes,train,evaluation
150852,3,Interstitial endothelial cells,train,evaluation
128221,6,Proximal Tubule Segments,train,evaluation
21439,7,Thick Ascending Limb,train,evaluation
31250,6,Proximal Tubule Segments,train,evaluation
69631,6,Proximal Tubule Segments,train,evaluation
132886,0,"Collecting Duct, Connecting Tubule",train,evaluation
208584,1,Distal Convoluted Tubule,test,evaluation
175981,0,"Collecting Duct, Connecting Tubule",val,evaluation
230159,6,Proximal Tubule Segments,test,evaluation
39907,0,"Collecting Duct, Connecting Tubule",train,evaluation
207917,0,"Collecting Duct, Connecting Tubule",test,evaluation
110026,7,Thick Ascending Limb,train,evaluation
122873,0,"Collecting Duct, Connecting Tubule",train,evaluation
114137,3,Interstitial endothelial cells,train,evaluation
162251,7,Thick Ascending Limb,train,evaluation
52899,3,Interstitial endothelial cells,train,evaluation
33486,0,"Collecting Duct, Connecting Tubule",train,evaluation
211308,0,"Collecting Duct, Connecting Tubule",test,evaluation
167574,0,"Collecting Duct, Connecting Tubule",val,evaluation
200472,3,Interstitial endothelial cells,test,evaluation
96522,6,Proximal Tubule Segments,train,evaluation
171299,6,Proximal Tubule Segments,val,evaluation
40782,0,"Collecting Duct, Connecting Tubule",train,evaluation
171347,5,Podocytes,val,evaluation
163312,5,Podocytes,train,evaluation
227385,3,Interstitial endothelial cells,test,evaluation
110235,6,Proximal Tubule Segments,train,evaluation
180617,6,Proximal Tubule Segments,val,evaluation
81513,6,Proximal Tubule Segments,train,evaluation
40685,6,Proximal Tubule Segments,train,evaluation
22243,5,Podocytes,train,evaluation
154581,6,Proximal Tubule Segments,train,evaluation
53269,0,"Collecting Duct, Connecting Tubule",train,evaluation
160809,0,"Collecting Duct, Connecting Tubule",train,evaluation
62468,6,Proximal Tubule Segments,train,evaluation
31458,6,Proximal Tubule Segments,train,evaluation
169965,6,Proximal Tubule Segments,val,evaluation
165033,6,Proximal Tubule Segments,train,evaluation
190773,3,Interstitial endothelial cells,test,evaluation
83437,5,Podocytes,train,evaluation
52847,6,Proximal Tubule Segments,train,evaluation
79815,7,Thick Ascending Limb,train,evaluation
225302,5,Podocytes,test,evaluation
141131,7,Thick Ascending Limb,train,evaluation
63502,7,Thick Ascending Limb,train,evaluation
27819,6,Proximal Tubule Segments,train,evaluation
65087,7,Thick Ascending Limb,train,evaluation
50955,3,Interstitial endothelial cells,train,evaluation
165493,6,Proximal Tubule Segments,val,evaluation
31970,6,Proximal Tubule Segments,train,evaluation
195177,0,"Collecting Duct, Connecting Tubule",test,evaluation
159395,6,Proximal Tubule Segments,train,evaluation
115455,3,Interstitial endothelial cells,train,evaluation
38188,0,"Collecting Duct, Connecting Tubule",train,evaluation
21872,0,"Collecting Duct, Connecting Tubule",train,evaluation
186226,0,"Collecting Duct, Connecting Tubule",val,evaluation
15944,0,"Collecting Duct, Connecting Tubule",train,evaluation
62363,7,Thick Ascending Limb,train,evaluation
44712,3,Interstitial endothelial cells,train,evaluation
128657,6,Proximal Tubule Segments,train,evaluation
137936,6,Proximal Tubule Segments,train,evaluation
78079,6,Proximal Tubule Segments,train,evaluation
83169,3,Interstitial endothelial cells,train,evaluation
85047,0,"Collecting Duct, Connecting Tubule",train,evaluation
104857,7,Thick Ascending Limb,train,evaluation
146949,0,"Collecting Duct, Connecting Tubule",train,evaluation
86765,3,Interstitial endothelial cells,train,evaluation
219872,7,Thick Ascending Limb,test,evaluation
18139,0,"Collecting Duct, Connecting Tubule",train,evaluation
19973,0,"Collecting Duct, Connecting Tubule",train,evaluation
161030,7,Thick Ascending Limb,train,evaluation
162632,6,Proximal Tubule Segments,train,evaluation
234588,1,Distal Convoluted Tubule,test,evaluation
172991,6,Proximal Tubule Segments,val,evaluation
215868,6,Proximal Tubule Segments,test,evaluation
145223,6,Proximal Tubule Segments,train,evaluation
57188,0,"Collecting Duct, Connecting Tubule",train,evaluation
94482,0,"Collecting Duct, Connecting Tubule",train,evaluation
136082,6,Proximal Tubule Segments,train,evaluation
184006,6,Proximal Tubule Segments,val,evaluation
87807,6,Proximal Tubule Segments,train,evaluation
232316,1,Distal Convoluted Tubule,test,evaluation
138290,0,"Collecting Duct, Connecting Tubule",train,evaluation
98200,5,Podocytes,train,evaluation
77188,0,"Collecting Duct, Connecting Tubule",train,evaluation
50530,0,"Collecting Duct, Connecting Tubule",train,evaluation
226183,1,Distal Convoluted Tubule,test,evaluation
60706,0,"Collecting Duct, Connecting Tubule",train,evaluation
32324,0,"Collecting Duct, Connecting Tubule",train,evaluation
140957,0,"Collecting Duct, Connecting Tubule",train,evaluation
97887,0,"Collecting Duct, Connecting Tubule",train,evaluation
133944,6,Proximal Tubule Segments,train,evaluation
156898,6,Proximal Tubule Segments,train,evaluation
199797,0,"Collecting Duct, Connecting Tubule",test,evaluation
227276,6,Proximal Tubule Segments,test,evaluation
226477,7,Thick Ascending Limb,test,evaluation
154298,0,"Collecting Duct, Connecting Tubule",train,evaluation
91569,6,Proximal Tubule Segments,train,evaluation
196676,0,"Collecting Duct, Connecting Tubule",test,evaluation
125526,0,"Collecting Duct, Connecting Tubule",train,evaluation
215958,3,Interstitial endothelial cells,test,evaluation
227113,0,"Collecting Duct, Connecting Tubule",test,evaluation
121457,6,Proximal Tubule Segments,train,evaluation
34977,4,Leukocytes,train,evaluation
71098,0,"Collecting Duct, Connecting Tubule",train,evaluation
226190,7,Thick Ascending Limb,test,evaluation
73198,0,"Collecting Duct, Connecting Tubule",train,evaluation
135460,0,"Collecting Duct, Connecting Tubule",train,evaluation
236186,0,"Collecting Duct, Connecting Tubule",test,evaluation
229046,3,Interstitial endothelial cells,test,evaluation
155406,6,Proximal Tubule Segments,train,evaluation
219668,0,"Collecting Duct, Connecting Tubule",test,evaluation
38354,1,Distal Convoluted Tubule,train,evaluation
163676,4,Leukocytes,train,evaluation
156121,0,"Collecting Duct, Connecting Tubule",train,evaluation
117599,0,"Collecting Duct, Connecting Tubule",train,evaluation
83097,3,Interstitial endothelial cells,train,evaluation
213669,0,"Collecting Duct, Connecting Tubule",test,evaluation
38820,0,"Collecting Duct, Connecting Tubule",train,evaluation
686,5,Podocytes,train,evaluation
178159,6,Proximal Tubule Segments,val,evaluation
56592,0,"Collecting Duct, Connecting Tubule",train,evaluation
42645,2,Glomerular endothelial cells,train,evaluation
233555,3,Interstitial endothelial cells,test,evaluation
44780,0,"Collecting Duct, Connecting Tubule",train,evaluation
29811,0,"Collecting Duct, Connecting Tubule",train,evaluation
4572,7,Thick Ascending Limb,train,evaluation
68632,0,"Collecting Duct, Connecting Tubule",train,evaluation
123443,7,Thick Ascending Limb,train,evaluation
79208,0,"Collecting Duct, Connecting Tubule",train,evaluation
106547,6,Proximal Tubule Segments,train,evaluation
168055,6,Proximal Tubule Segments,val,evaluation
74958,3,Interstitial endothelial cells,train,evaluation
78082,2,Glomerular endothelial cells,train,evaluation
109648,0,"Collecting Duct, Connecting Tubule",train,evaluation
45399,6,Proximal Tubule Segments,train,evaluation
112891,6,Proximal Tubule Segments,train,evaluation
85161,6,Proximal Tubule Segments,train,evaluation
118134,7,Thick Ascending Limb,train,evaluation
112401,7,Thick Ascending Limb,train,evaluation
210450,5,Podocytes,test,evaluation
123049,6,Proximal Tubule Segments,train,evaluation
211260,0,"Collecting Duct, Connecting Tubule",test,evaluation
207047,6,Proximal Tubule Segments,test,evaluation
188937,6,Proximal Tubule Segments,val,evaluation
233589,5,Podocytes,test,evaluation
175519,3,Interstitial endothelial cells,val,evaluation
122064,0,"Collecting Duct, Connecting Tubule",train,evaluation
5235,4,Leukocytes,train,evaluation
219209,3,Interstitial endothelial cells,test,evaluation
193863,7,Thick Ascending Limb,test,evaluation
169308,4,Leukocytes,val,evaluation
41449,6,Proximal Tubule Segments,train,evaluation
131539,6,Proximal Tubule Segments,train,evaluation
223663,0,"Collecting Duct, Connecting Tubule",test,evaluation
98532,3,Interstitial endothelial cells,train,evaluation
201730,6,Proximal Tubule Segments,test,evaluation
200986,7,Thick Ascending Limb,test,evaluation
44678,6,Proximal Tubule Segments,train,evaluation
150431,6,Proximal Tubule Segments,train,evaluation
125099,0,"Collecting Duct, Connecting Tubule",train,evaluation
73233,0,"Collecting Duct, Connecting Tubule",train,evaluation
6503,7,Thick Ascending Limb,train,evaluation
153060,0,"Collecting Duct, Connecting Tubule",train,evaluation
102554,0,"Collecting Duct, Connecting Tubule",train,evaluation
90035,6,Proximal Tubule Segments,train,evaluation
131574,6,Proximal Tubule Segments,train,evaluation
215431,6,Proximal Tubule Segments,test,evaluation
215007,0,"Collecting Duct, Connecting Tubule",test,evaluation
49842,0,"Collecting Duct, Connecting Tubule",train,evaluation
97602,0,"Collecting Duct, Connecting Tubule",train,evaluation
102803,6,Proximal Tubule Segments,train,evaluation
45148,1,Distal Convoluted Tubule,train,evaluation
210617,7,Thick Ascending Limb,test,evaluation
56292,0,"Collecting Duct, Connecting Tubule",train,evaluation
207884,7,Thick Ascending Limb,test,evaluation
135267,2,Glomerular endothelial cells,train,evaluation
189452,7,Thick Ascending Limb,test,evaluation
68686,6,Proximal Tubule Segments,train,evaluation
156800,7,Thick Ascending Limb,train,evaluation
183443,7,Thick Ascending Limb,val,evaluation
102424,0,"Collecting Duct, Connecting Tubule",train,evaluation
29947,7,Thick Ascending Limb,train,evaluation
5501,7,Thick Ascending Limb,train,evaluation
27978,7,Thick Ascending Limb,train,evaluation
6541,1,Distal Convoluted Tubule,train,evaluation
181619,6,Proximal Tubule Segments,val,evaluation
101010,0,"Collecting Duct, Connecting Tubule",train,evaluation
152558,0,"Collecting Duct, Connecting Tubule",train,evaluation
14037,7,Thick Ascending Limb,train,evaluation
57547,1,Distal Convoluted Tubule,train,evaluation
178255,7,Thick Ascending Limb,val,evaluation
134232,6,Proximal Tubule Segments,train,evaluation
174186,6,Proximal Tubule Segments,val,evaluation
203467,0,"Collecting Duct, Connecting Tubule",test,evaluation
34661,0,"Collecting Duct, Connecting Tubule",train,evaluation
102499,7,Thick Ascending Limb,train,evaluation
36671,5,Podocytes,train,evaluation
76904,6,Proximal Tubule Segments,train,evaluation
116966,0,"Collecting Duct, Connecting Tubule",train,evaluation
145103,0,"Collecting Duct, Connecting Tubule",train,evaluation
87633,6,Proximal Tubule Segments,train,evaluation
10744,6,Proximal Tubule Segments,train,evaluation
160466,6,Proximal Tubule Segments,train,evaluation
54777,6,Proximal Tubule Segments,train,evaluation
139162,0,"Collecting Duct, Connecting Tubule",train,evaluation
232950,5,Podocytes,test,evaluation
186585,0,"Collecting Duct, Connecting Tubule",val,evaluation
150988,6,Proximal Tubule Segments,train,evaluation
62171,2,Glomerular endothelial cells,train,evaluation
216892,5,Podocytes,test,evaluation
34910,5,Podocytes,train,evaluation
214438,7,Thick Ascending Limb,test,evaluation
104466,7,Thick Ascending Limb,train,evaluation
54271,7,Thick Ascending Limb,train,evaluation
169296,0,"Collecting Duct, Connecting Tubule",val,evaluation
77487,0,"Collecting Duct, Connecting Tubule",train,evaluation
201726,6,Proximal Tubule Segments,test,evaluation
31564,6,Proximal Tubule Segments,train,evaluation
191545,0,"Collecting Duct, Connecting Tubule",test,evaluation
233542,0,"Collecting Duct, Connecting Tubule",test,evaluation
56902,6,Proximal Tubule Segments,train,evaluation
90468,0,"Collecting Duct, Connecting Tubule",train,evaluation
209185,6,Proximal Tubule Segments,test,evaluation
134917,1,Distal Convoluted Tubule,train,evaluation
210660,7,Thick Ascending Limb,test,evaluation
70170,3,Interstitial endothelial cells,train,evaluation
103731,0,"Collecting Duct, Connecting Tubule",train,evaluation
135216,6,Proximal Tubule Segments,train,evaluation
222691,0,"Collecting Duct, Connecting Tubule",test,evaluation
150014,6,Proximal Tubule Segments,train,evaluation
14970,6,Proximal Tubule Segments,train,evaluation
138150,4,Leukocytes,train,evaluation
2311,1,Distal Convoluted Tubule,train,evaluation
30276,7,Thick Ascending Limb,train,evaluation
143623,0,"Collecting Duct, Connecting Tubule",train,evaluation
219513,6,Proximal Tubule Segments,test,evaluation
121463,1,Distal Convoluted Tubule,train,evaluation
7118,3,Interstitial endothelial cells,train,evaluation
23415,5,Podocytes,train,evaluation
168561,7,Thick Ascending Limb,val,evaluation
123041,6,Proximal Tubule Segments,train,evaluation
163685,5,Podocytes,train,evaluation
95329,3,Interstitial endothelial cells,train,evaluation
4274,0,"Collecting Duct, Connecting Tubule",train,evaluation
104225,6,Proximal Tubule Segments,train,evaluation
49537,6,Proximal Tubule Segments,train,evaluation
60516,0,"Collecting Duct, Connecting Tubule",train,evaluation
17849,6,Proximal Tubule Segments,train,evaluation
77419,3,Interstitial endothelial cells,train,evaluation
147283,0,"Collecting Duct, Connecting Tubule",train,evaluation
217425,0,"Collecting Duct, Connecting Tubule",test,evaluation
98207,2,Glomerular endothelial cells,train,evaluation
59830,0,"Collecting Duct, Connecting Tubule",train,evaluation
23096,6,Proximal Tubule Segments,train,evaluation
6273,7,Thick Ascending Limb,train,evaluation
120605,4,Leukocytes,train,evaluation
118694,6,Proximal Tubule Segments,train,evaluation
103670,6,Proximal Tubule Segments,train,evaluation
64249,6,Proximal Tubule Segments,train,evaluation
103713,4,Leukocytes,train,evaluation
4699,0,"Collecting Duct, Connecting Tubule",train,evaluation
85002,7,Thick Ascending Limb,train,evaluation
167740,0,"Collecting Duct, Connecting Tubule",val,evaluation
99060,7,Thick Ascending Limb,train,evaluation
18248,0,"Collecting Duct, Connecting Tubule",train,evaluation
197423,7,Thick Ascending Limb,test,evaluation
97720,0,"Collecting Duct, Connecting Tubule",train,evaluation
110022,4,Leukocytes,train,evaluation
176021,6,Proximal Tubule Segments,val,evaluation
220213,0,"Collecting Duct, Connecting Tubule",test,evaluation
229996,0,"Collecting Duct, Connecting Tubule",test,evaluation
117163,3,Interstitial endothelial cells,train,evaluation
151179,6,Proximal Tubule Segments,train,evaluation
159474,0,"Collecting Duct, Connecting Tubule",train,evaluation
150740,0,"Collecting Duct, Connecting Tubule",train,evaluation
204194,0,"Collecting Duct, Connecting Tubule",test,evaluation
87383,6,Proximal Tubule Segments,train,evaluation
121523,0,"Collecting Duct, Connecting Tubule",train,evaluation
88620,5,Podocytes,train,evaluation
178823,6,Proximal Tubule Segments,val,evaluation
42700,4,Leukocytes,train,evaluation
225565,7,Thick Ascending Limb,test,evaluation
31521,0,"Collecting Duct, Connecting Tubule",train,evaluation
202902,0,"Collecting Duct, Connecting Tubule",test,evaluation
