image_index,label_index,label_name,split
75990,8,colorectal adenocarcinoma epithelium,calibration
65753,5,smooth muscle,calibration
33336,3,lymphocytes,calibration
52025,1,background,calibration
49261,8,colorectal adenocarcinoma epithelium,calibration
30857,5,smooth muscle,calibration
86414,5,smooth muscle,calibration
13863,5,smooth muscle,calibration
30110,8,colorectal adenocarcinoma epithelium,calibration
79281,5,smooth muscle,calibration
14313,0,adipose,calibration
70487,8,colorectal adenocarcinoma epithelium,calibration
48659,7,cancer-associated stroma,calibration
3243,1,background,calibration
191,7,cancer-associated stroma,calibration
30951,0,adipose,calibration
20284,1,background,calibration
46502,3,lymphocytes,calibration
42502,2,debris,calibration
49816,4,mucus,calibration
33546,5,smooth muscle,calibration
68821,8,colorectal adenocarcinoma epithelium,calibration
50006,3,lymphocytes,calibration
66618,2,debris,calibration
77728,5,smooth muscle,calibration
77612,0,adipose,calibration
64436,3,lymphocytes,calibration
80489,8,colorectal adenocarcinoma epithelium,calibration
51214,3,lymphocytes,calibration
75330,7,cancer-associated stroma,calibration
14933,8,colorectal adenocarcinoma epithelium,calibration
75869,2,debris,calibration
53939,3,lymphocytes,calibration
78511,2,debris,calibration
21195,4,mucus,calibration
19021,7,cancer-associated stroma,calibration
29818,0,adipose,calibration
66855,5,smooth muscle,calibration
1666,8,colorectal adenocarcinoma epithelium,calibration
4462,1,background,calibration
23515,1,background,calibration
84006,5,smooth muscle,calibration
30370,5,smooth muscle,calibration
57962,8,colorectal adenocarcinoma epithelium,calibration
1989,8,colorectal adenocarcinoma epithelium,calibration
85900,8,colorectal adenocarcinoma epithelium,calibration
6171,1,background,calibration
40652,4,mucus,calibration
20621,5,smooth muscle,calibration
73199,6,normal colon mucosa,calibration
12569,2,debris,calibration
82941,6,normal colon mucosa,calibration
15807,1,background,calibration
22992,6,normal colon mucosa,calibration
6779,2,debris,calibration
86750,8,colorectal adenocarcinoma epithelium,calibration
45283,2,debris,calibration
31888,7,cancer-associated stroma,calibration
43890,8,colorectal adenocarcinoma epithelium,calibration
2286,4,mucus,calibration
24658,3,lymphocytes,calibration
70991,2,debris,calibration
64717,5,smooth muscle,calibration
72653,2,debris,calibration
57907,1,background,calibration
45716,5,smooth muscle,calibration
8605,3,lymphocytes,calibration
5494,5,smooth muscle,calibration
3515,4,mucus,calibration
18184,6,normal colon mucosa,calibration
1,4,mucus,calibration
25556,6,normal colon mucosa,calibration
5748,1,background,calibration
24447,8,colorectal adenocarcinoma epithelium,calibration
764,4,mucus,calibration
16280,8,colorectal adenocarcinoma epithelium,calibration
6014,7,cancer-associated stroma,calibration
46843,4,mucus,calibration
54932,1,background,calibration
25229,7,cancer-associated stroma,calibration
77142,4,mucus,calibration
1685,2,debris,calibration
62250,4,mucus,calibration
20691,7,cancer-associated stroma,calibration
55795,8,colorectal adenocarcinoma epithelium,calibration
12792,6,normal colon mucosa,calibration
64168,2,debris,calibration
49017,1,background,calibration
66056,8,colorectal adenocarcinoma epithelium,calibration
55640,6,normal colon mucosa,calibration
75612,5,smooth muscle,calibration
66832,4,mucus,calibration
69628,4,mucus,calibration
7813,3,lymphocytes,calibration
49574,8,colorectal adenocarcinoma epithelium,calibration
4436,7,cancer-associated stroma,calibration
2878,5,smooth muscle,calibration
52108,3,lymphocytes,calibration
43929,8,colorectal adenocarcinoma epithelium,calibration
89748,4,mucus,calibration
10277,1,background,calibration
27395,5,smooth muscle,calibration
5394,0,adipose,calibration
33160,0,adipose,calibration
58608,7,cancer-associated stroma,calibration
12903,2,debris,calibration
27194,2,debris,calibration
688,2,debris,calibration
80286,3,lymphocytes,calibration
4337,5,smooth muscle,calibration
1502,6,normal colon mucosa,calibration
46819,6,normal colon mucosa,calibration
50053,0,adipose,calibration
63341,5,smooth muscle,calibration
26805,4,mucus,calibration
11846,8,colorectal adenocarcinoma epithelium,calibration
79057,8,colorectal adenocarcinoma epithelium,calibration
78595,3,lymphocytes,calibration
3693,8,colorectal adenocarcinoma epithelium,calibration
48989,3,lymphocytes,calibration
2492,0,adipose,calibration
8154,5,smooth muscle,calibration
2564,8,colorectal adenocarcinoma epithelium,calibration
19422,5,smooth muscle,calibration
44768,3,lymphocytes,calibration
17202,5,smooth muscle,calibration
21087,2,debris,calibration
1249,4,mucus,calibration
34277,0,adipose,calibration
86634,1,background,calibration
60110,0,adipose,calibration
43055,8,colorectal adenocarcinoma epithelium,calibration
42880,6,normal colon mucosa,calibration
59133,8,colorectal adenocarcinoma epithelium,calibration
39787,1,background,calibration
7463,3,lymphocytes,calibration
50740,5,smooth muscle,calibration
87954,7,cancer-associated stroma,calibration
9663,1,background,calibration
40546,5,smooth muscle,calibration
57424,3,lymphocytes,calibration
81181,3,lymphocytes,calibration
46555,0,adipose,calibration
6668,8,colorectal adenocarcinoma epithelium,calibration
2417,1,background,calibration
9032,0,adipose,calibration
66482,3,lymphocytes,calibration
65504,8,colorectal adenocarcinoma epithelium,calibration
57479,2,debris,calibration
15986,6,normal colon mucosa,calibration
8164,2,debris,calibration
88478,3,lymphocytes,calibration
58232,8,colorectal adenocarcinoma epithelium,calibration
4402,1,background,calibration
28240,5,smooth muscle,calibration
62479,1,background,calibration
19727,4,mucus,calibration
15395,4,mucus,calibration
17362,1,background,calibration
10012,1,background,calibration
61913,4,mucus,calibration
6971,3,lymphocytes,calibration
62706,3,lymphocytes,calibration
52341,4,mucus,calibration
5393,4,mucus,calibration
72488,8,colorectal adenocarcinoma epithelium,calibration
56951,0,adipose,calibration
4633,0,adipose,calibration
27198,8,colorectal adenocarcinoma epithelium,calibration
3672,6,normal colon mucosa,calibration
88216,0,adipose,calibration
72189,3,lymphocytes,calibration
31166,2,debris,calibration
50941,0,adipose,calibration
87869,7,cancer-associated stroma,calibration
25253,8,colorectal adenocarcinoma epithelium,calibration
37990,1,background,calibration
3951,7,cancer-associated stroma,calibration
215,0,adipose,calibration
5445,1,background,calibration
84821,2,debris,calibration
81506,8,colorectal adenocarcinoma epithelium,calibration
8285,2,debris,calibration
2479,0,adipose,calibration
24877,1,background,calibration
60720,5,smooth muscle,calibration
54824,8,colorectal adenocarcinoma epithelium,calibration
11567,6,normal colon mucosa,calibration
16707,1,background,calibration
20604,2,debris,calibration
11388,5,smooth muscle,calibration
19349,8,colorectal adenocarcinoma epithelium,calibration
45828,0,adipose,calibration
876,0,adipose,calibration
76563,7,cancer-associated stroma,calibration
57357,4,mucus,calibration
28264,1,background,calibration
1456,8,colorectal adenocarcinoma epithelium,calibration
64625,3,lymphocytes,calibration
40485,5,smooth muscle,calibration
31286,5,smooth muscle,calibration
47685,7,cancer-associated stroma,calibration
223,3,lymphocytes,calibration
41064,3,lymphocytes,calibration
34812,4,mucus,calibration
61273,7,cancer-associated stroma,calibration
35282,3,lymphocytes,calibration
35170,1,background,calibration
63627,8,colorectal adenocarcinoma epithelium,calibration
50130,3,lymphocytes,calibration
79169,0,adipose,calibration
5652,8,colorectal adenocarcinoma epithelium,calibration
17557,8,colorectal adenocarcinoma epithelium,calibration
5281,5,smooth muscle,calibration
11896,8,colorectal adenocarcinoma epithelium,calibration
3688,1,background,calibration
48734,5,smooth muscle,calibration
288,4,mucus,calibration
3522,7,cancer-associated stroma,calibration
39632,0,adipose,calibration
3329,2,debris,calibration
3274,4,mucus,calibration
3661,4,mucus,calibration
78653,3,lymphocytes,calibration
74792,3,lymphocytes,calibration
59547,7,cancer-associated stroma,calibration
4185,5,smooth muscle,calibration
64476,5,smooth muscle,calibration
86354,7,cancer-associated stroma,calibration
7114,2,debris,calibration
88215,1,background,calibration
79844,3,lymphocytes,calibration
3410,5,smooth muscle,calibration
33657,4,mucus,calibration
78794,8,colorectal adenocarcinoma epithelium,calibration
61381,7,cancer-associated stroma,calibration
32662,5,smooth muscle,calibration
38739,1,background,calibration
149,7,cancer-associated stroma,calibration
78575,8,colorectal adenocarcinoma epithelium,calibration
27501,5,smooth muscle,calibration
4153,6,normal colon mucosa,calibration
67174,3,lymphocytes,calibration
263,5,smooth muscle,calibration
59803,4,mucus,calibration
4387,7,cancer-associated stroma,calibration
4429,2,debris,calibration
75729,2,debris,calibration
9268,6,normal colon mucosa,calibration
72061,6,normal colon mucosa,calibration
40772,1,background,calibration
45426,4,mucus,calibration
9993,8,colorectal adenocarcinoma epithelium,calibration
34958,3,lymphocytes,calibration
936,0,adipose,calibration
9750,0,adipose,calibration
14493,2,debris,calibration
62787,0,adipose,calibration
79271,8,colorectal adenocarcinoma epithelium,calibration
80562,5,smooth muscle,calibration
38851,2,debris,calibration
21226,0,adipose,calibration
5389,6,normal colon mucosa,calibration
65609,4,mucus,calibration
26892,8,colorectal adenocarcinoma epithelium,calibration
55147,8,colorectal adenocarcinoma epithelium,calibration
2974,8,colorectal adenocarcinoma epithelium,calibration
21674,4,mucus,calibration
7,8,colorectal adenocarcinoma epithelium,calibration
25292,2,debris,calibration
54303,6,normal colon mucosa,calibration
47020,0,adipose,calibration
16181,7,cancer-associated stroma,calibration
26764,8,colorectal adenocarcinoma epithelium,calibration
72672,5,smooth muscle,calibration
17103,6,normal colon mucosa,calibration
28058,6,normal colon mucosa,calibration
84919,2,debris,calibration
59140,5,smooth muscle,calibration
23478,8,colorectal adenocarcinoma epithelium,calibration
55851,1,background,calibration
51994,5,smooth muscle,calibration
38752,0,adipose,calibration
64782,6,normal colon mucosa,calibration
6678,5,smooth muscle,calibration
87039,5,smooth muscle,calibration
44019,4,mucus,calibration
15729,0,adipose,calibration
49687,6,normal colon mucosa,calibration
65625,5,smooth muscle,calibration
23618,0,adipose,calibration
53390,0,adipose,calibration
71537,1,background,calibration
79314,5,smooth muscle,calibration
16425,1,background,calibration
5015,4,mucus,calibration
41185,8,colorectal adenocarcinoma epithelium,calibration
38591,8,colorectal adenocarcinoma epithelium,calibration
20524,2,debris,calibration
61274,1,background,calibration
16867,7,cancer-associated stroma,calibration
42827,0,adipose,calibration
53140,7,cancer-associated stroma,calibration
62522,1,background,calibration
25872,5,smooth muscle,calibration
34154,4,mucus,calibration
24572,6,normal colon mucosa,calibration
69002,3,lymphocytes,calibration
28273,5,smooth muscle,calibration
55813,1,background,calibration
25600,7,cancer-associated stroma,calibration
39770,5,smooth muscle,calibration
29364,1,background,calibration
24479,0,adipose,calibration
52954,7,cancer-associated stroma,calibration
77592,0,adipose,calibration
444,0,adipose,calibration
62552,0,adipose,calibration
61874,1,background,calibration
12412,4,mucus,calibration
52820,6,normal colon mucosa,calibration
33476,5,smooth muscle,calibration
71818,2,debris,calibration
69695,6,normal colon mucosa,calibration
28891,8,colorectal adenocarcinoma epithelium,calibration
16418,0,adipose,calibration
82486,3,lymphocytes,calibration
71583,0,adipose,calibration
77125,8,colorectal adenocarcinoma epithelium,calibration
67225,3,lymphocytes,calibration
4807,0,adipose,calibration
34596,2,debris,calibration
85644,1,background,calibration
44934,6,normal colon mucosa,calibration
9977,3,lymphocytes,calibration
33531,2,debris,calibration
2690,5,smooth muscle,calibration
6972,2,debris,calibration
86800,8,colorectal adenocarcinoma epithelium,calibration
70099,6,normal colon mucosa,calibration
71663,6,normal colon mucosa,calibration
22345,0,adipose,calibration
534,4,mucus,calibration
78766,4,mucus,calibration
3682,5,smooth muscle,calibration
4052,1,background,calibration
86650,6,normal colon mucosa,calibration
82100,1,background,calibration
13493,8,colorectal adenocarcinoma epithelium,calibration
7060,3,lymphocytes,calibration
33733,7,cancer-associated stroma,calibration
75960,6,normal colon mucosa,calibration
13464,5,smooth muscle,calibration
70955,3,lymphocytes,calibration
20668,3,lymphocytes,calibration
47873,5,smooth muscle,calibration
75240,8,colorectal adenocarcinoma epithelium,calibration
1336,1,background,calibration
73351,1,background,calibration
52492,2,debris,calibration
24343,8,colorectal adenocarcinoma epithelium,calibration
638,5,smooth muscle,calibration
7745,5,smooth muscle,calibration
9417,8,colorectal adenocarcinoma epithelium,calibration
55160,1,background,calibration
61944,5,smooth muscle,calibration
18557,5,smooth muscle,calibration
72016,3,lymphocytes,calibration
2767,4,mucus,calibration
30021,0,adipose,calibration
13699,1,background,calibration
71545,8,colorectal adenocarcinoma epithelium,calibration
58653,6,normal colon mucosa,calibration
53755,5,smooth muscle,calibration
39798,8,colorectal adenocarcinoma epithelium,calibration
3919,8,colorectal adenocarcinoma epithelium,calibration
59205,2,debris,calibration
72770,6,normal colon mucosa,calibration
9586,3,lymphocytes,calibration
23002,2,debris,calibration
68086,2,debris,calibration
861,7,cancer-associated stroma,calibration
5210,5,smooth muscle,calibration
69836,7,cancer-associated stroma,calibration
56459,0,adipose,calibration
20962,7,cancer-associated stroma,calibration
55573,4,mucus,calibration
55331,2,debris,calibration
42648,2,debris,calibration
76947,8,colorectal adenocarcinoma epithelium,calibration
4471,8,colorectal adenocarcinoma epithelium,calibration
40694,2,debris,calibration
8212,4,mucus,calibration
314,5,smooth muscle,calibration
88402,2,debris,calibration
24199,7,cancer-associated stroma,calibration
15913,0,adipose,calibration
7928,4,mucus,calibration
62024,0,adipose,calibration
67472,1,background,calibration
88171,7,cancer-associated stroma,calibration
2369,8,colorectal adenocarcinoma epithelium,calibration
14782,5,smooth muscle,calibration
20443,8,colorectal adenocarcinoma epithelium,calibration
47280,5,smooth muscle,calibration
55309,3,lymphocytes,calibration
43538,7,cancer-associated stroma,calibration
23932,0,adipose,calibration
17282,2,debris,calibration
46729,7,cancer-associated stroma,calibration
89731,8,colorectal adenocarcinoma epithelium,calibration
8534,5,smooth muscle,calibration
1477,8,colorectal adenocarcinoma epithelium,calibration
13792,3,lymphocytes,calibration
72900,5,smooth muscle,calibration
9110,6,normal colon mucosa,calibration
8945,1,background,calibration
52804,7,cancer-associated stroma,calibration
29663,2,debris,calibration
70423,8,colorectal adenocarcinoma epithelium,calibration
3292,5,smooth muscle,calibration
1232,8,colorectal adenocarcinoma epithelium,calibration
45829,5,smooth muscle,calibration
87424,3,lymphocytes,calibration
86391,3,lymphocytes,calibration
12942,3,lymphocytes,calibration
77502,7,cancer-associated stroma,calibration
3203,1,background,calibration
19591,3,lymphocytes,calibration
41508,2,debris,calibration
2612,8,colorectal adenocarcinoma epithelium,calibration
3879,1,background,calibration
8202,6,normal colon mucosa,calibration
61280,1,background,calibration
64567,6,normal colon mucosa,calibration
63114,5,smooth muscle,calibration
47545,7,cancer-associated stroma,calibration
10283,7,cancer-associated stroma,calibration
67311,3,lymphocytes,calibration
72608,8,colorectal adenocarcinoma epithelium,calibration
1850,5,smooth muscle,calibration
3348,0,adipose,calibration
27032,8,colorectal adenocarcinoma epithelium,calibration
15419,7,cancer-associated stroma,calibration
6004,1,background,calibration
8360,3,lymphocytes,calibration
2393,3,lymphocytes,calibration
62870,5,smooth muscle,calibration
6636,1,background,calibration
55509,0,adipose,calibration
89260,4,mucus,calibration
44750,0,adipose,calibration
62654,5,smooth muscle,calibration
2127,0,adipose,calibration
82982,8,colorectal adenocarcinoma epithelium,calibration
40494,7,cancer-associated stroma,calibration
23840,5,smooth muscle,calibration
89845,5,smooth muscle,calibration
5629,4,mucus,calibration
49037,0,adipose,calibration
25050,5,smooth muscle,calibration
39888,2,debris,calibration
27821,8,colorectal adenocarcinoma epithelium,calibration
2248,0,adipose,calibration
66277,8,colorectal adenocarcinoma epithelium,calibration
88823,1,background,calibration
16221,1,background,calibration
54288,7,cancer-associated stroma,calibration
14830,3,lymphocytes,calibration
82828,8,colorectal adenocarcinoma epithelium,calibration
6306,3,lymphocytes,calibration
33380,5,smooth muscle,calibration
58970,1,background,calibration
47311,8,colorectal adenocarcinoma epithelium,calibration
29803,7,cancer-associated stroma,calibration
25510,0,adipose,calibration
73225,6,normal colon mucosa,calibration
2822,6,normal colon mucosa,calibration
44972,8,colorectal adenocarcinoma epithelium,calibration
1803,4,mucus,calibration
5868,6,normal colon mucosa,calibration
66490,8,colorectal adenocarcinoma epithelium,calibration
25127,6,normal colon mucosa,calibration
58302,8,colorectal adenocarcinoma epithelium,calibration
21576,1,background,calibration
79316,1,background,calibration
72660,7,cancer-associated stroma,calibration
16517,7,cancer-associated stroma,calibration
77615,6,normal colon mucosa,calibration
73463,1,background,calibration
39050,5,smooth muscle,calibration
72109,8,colorectal adenocarcinoma epithelium,calibration
32198,5,smooth muscle,calibration
86659,8,colorectal adenocarcinoma epithelium,calibration
37374,1,background,calibration
48181,3,lymphocytes,calibration
88592,2,debris,calibration
3031,3,lymphocytes,calibration
66241,5,smooth muscle,calibration
81546,1,background,calibration
15868,5,smooth muscle,calibration
16510,8,colorectal adenocarcinoma epithelium,calibration
106,4,mucus,calibration
60516,1,background,calibration
37997,8,colorectal adenocarcinoma epithelium,calibration
7450,5,smooth muscle,calibration
70350,6,normal colon mucosa,calibration
19472,0,adipose,calibration
75654,0,adipose,calibration
89827,8,colorectal adenocarcinoma epithelium,calibration
9162,1,background,calibration
65958,5,smooth muscle,calibration
42807,2,debris,calibration
86556,4,mucus,calibration
6416,4,mucus,calibration
86893,0,adipose,calibration
10813,7,cancer-associated stroma,calibration
89685,2,debris,calibration
52507,0,adipose,calibration
4164,7,cancer-associated stroma,calibration
26605,0,adipose,calibration
15348,0,adipose,calibration
18411,3,lymphocytes,calibration
19673,7,cancer-associated stroma,calibration
485,0,adipose,calibration
8186,4,mucus,calibration
5429,6,normal colon mucosa,calibration
81041,0,adipose,calibration
16380,2,debris,calibration
44973,8,colorectal adenocarcinoma epithelium,calibration
48131,0,adipose,calibration
20731,6,normal colon mucosa,calibration
10349,5,smooth muscle,calibration
71785,2,debris,calibration
35862,3,lymphocytes,calibration
55820,4,mucus,calibration
13363,5,smooth muscle,calibration
19528,8,colorectal adenocarcinoma epithelium,calibration
47276,1,background,calibration
46284,6,normal colon mucosa,calibration
8959,0,adipose,calibration
1506,8,colorectal adenocarcinoma epithelium,calibration
84763,4,mucus,calibration
893,1,background,calibration
25544,3,lymphocytes,calibration
28893,5,smooth muscle,calibration
4972,7,cancer-associated stroma,calibration
68802,8,colorectal adenocarcinoma epithelium,calibration
16498,5,smooth muscle,calibration
4209,7,cancer-associated stroma,calibration
69309,2,debris,calibration
17694,4,mucus,calibration
14562,2,debris,calibration
31342,6,normal colon mucosa,calibration
3257,0,adipose,calibration
27287,5,smooth muscle,calibration
46942,6,normal colon mucosa,calibration
40417,1,background,calibration
41217,5,smooth muscle,calibration
43886,7,cancer-associated stroma,calibration
88304,0,adipose,calibration
66624,3,lymphocytes,calibration
49813,5,smooth muscle,calibration
48672,3,lymphocytes,calibration
62444,2,debris,calibration
46541,8,colorectal adenocarcinoma epithelium,calibration
3013,4,mucus,calibration
25461,5,smooth muscle,calibration
13563,0,adipose,calibration
85968,6,normal colon mucosa,calibration
1770,1,background,calibration
77735,7,cancer-associated stroma,calibration
11117,5,smooth muscle,calibration
25012,0,adipose,calibration
5155,4,mucus,calibration
4065,8,colorectal adenocarcinoma epithelium,calibration
6403,4,mucus,calibration
1096,6,normal colon mucosa,calibration
16062,8,colorectal adenocarcinoma epithelium,calibration
61853,8,colorectal adenocarcinoma epithelium,calibration
70204,5,smooth muscle,calibration
28723,2,debris,calibration
80235,8,colorectal adenocarcinoma epithelium,calibration
54507,4,mucus,calibration
5570,3,lymphocytes,calibration
21280,3,lymphocytes,calibration
64722,3,lymphocytes,calibration
18003,0,adipose,calibration
129,0,adipose,calibration
85630,2,debris,calibration
6339,1,background,calibration
74769,1,background,calibration
61824,2,debris,calibration
51331,3,lymphocytes,calibration
50662,7,cancer-associated stroma,calibration
17809,8,colorectal adenocarcinoma epithelium,calibration
30896,3,lymphocytes,calibration
83903,7,cancer-associated stroma,calibration
63272,5,smooth muscle,calibration
26643,5,smooth muscle,calibration
75426,1,background,calibration
41113,7,cancer-associated stroma,calibration
64445,2,debris,calibration
1044,8,colorectal adenocarcinoma epithelium,calibration
2625,4,mucus,calibration
46970,2,debris,calibration
82314,8,colorectal adenocarcinoma epithelium,calibration
3649,2,debris,calibration
44423,2,debris,calibration
89502,8,colorectal adenocarcinoma epithelium,calibration
53631,7,cancer-associated stroma,calibration
19181,4,mucus,calibration
33539,4,mucus,calibration
8145,4,mucus,calibration
53457,6,normal colon mucosa,calibration
76334,3,lymphocytes,calibration
43328,7,cancer-associated stroma,calibration
38259,8,colorectal adenocarcinoma epithelium,calibration
41146,3,lymphocytes,calibration
68398,4,mucus,calibration
62403,5,smooth muscle,calibration
3192,3,lymphocytes,calibration
4734,1,background,calibration
44941,5,smooth muscle,calibration
1132,4,mucus,calibration
79425,5,smooth muscle,calibration
56217,0,adipose,calibration
72869,5,smooth muscle,calibration
76832,8,colorectal adenocarcinoma epithelium,calibration
67403,1,background,calibration
47702,8,colorectal adenocarcinoma epithelium,calibration
13977,6,normal colon mucosa,calibration
88417,5,smooth muscle,calibration
3436,4,mucus,calibration
57271,8,colorectal adenocarcinoma epithelium,calibration
30590,2,debris,calibration
15824,5,smooth muscle,calibration
44912,3,lymphocytes,calibration
6598,6,normal colon mucosa,calibration
16730,1,background,calibration
8268,4,mucus,calibration
29709,8,colorectal adenocarcinoma epithelium,calibration
779,1,background,calibration
74967,6,normal colon mucosa,calibration
3084,7,cancer-associated stroma,calibration
4494,5,smooth muscle,calibration
89959,8,colorectal adenocarcinoma epithelium,calibration
67445,2,debris,calibration
7915,4,mucus,calibration
59311,6,normal colon mucosa,calibration
72136,8,colorectal adenocarcinoma epithelium,calibration
82766,3,lymphocytes,calibration
54945,0,adipose,calibration
7435,1,background,calibration
44932,2,debris,calibration
62676,3,lymphocytes,calibration
1244,6,normal colon mucosa,calibration
31,8,colorectal adenocarcinoma epithelium,calibration
17446,6,normal colon mucosa,calibration
79630,0,adipose,calibration
575,1,background,calibration
86490,1,background,calibration
78673,5,smooth muscle,calibration
37158,0,adipose,calibration
60216,5,smooth muscle,calibration
57085,7,cancer-associated stroma,calibration
48038,1,background,calibration
73929,1,background,calibration
26734,7,cancer-associated stroma,calibration
4753,0,adipose,calibration
4256,0,adipose,calibration
45997,7,cancer-associated stroma,calibration
