image_index,label_index,label_name,original_split,split
232915,6,Proximal Tubule Segments,test,calibration
94808,0,"Collecting Duct, Connecting Tubule",train,calibration
38070,6,Proximal Tubule Segments,train,calibration
143231,6,Proximal Tubule Segments,train,calibration
233638,3,Interstitial endothelial cells,test,calibration
53342,4,Leukocytes,train,calibration
100704,0,"Collecting Duct, Connecting Tubule",train,calibration
48438,5,Podocytes,train,calibration
207338,6,Proximal Tubule Segments,test,calibration
224449,0,"Collecting Duct, Connecting Tubule",test,calibration
125583,6,Proximal Tubule Segments,train,calibration
13878,4,Leukocytes,train,calibration
170580,6,Proximal Tubule Segments,val,calibration
89863,6,Proximal Tubule Segments,train,calibration
161386,0,"Collecting Duct, Connecting Tubule",train,calibration
43396,4,Leukocytes,train,calibration
129578,1,Distal Convoluted Tubule,train,calibration
101363,4,Leukocytes,train,calibration
148304,7,Thick Ascending Limb,train,calibration
157495,6,Proximal Tubule Segments,train,calibration
25156,6,Proximal Tubule Segments,train,calibration
33870,7,Thick Ascending Limb,train,calibration
184401,6,Proximal Tubule Segments,val,calibration
74633,0,"Collecting Duct, Connecting Tubule",train,calibration
128082,1,Distal Convoluted Tubule,train,calibration
146764,2,Glomerular endothelial cells,train,calibration
24044,6,Proximal Tubule Segments,train,calibration
198810,1,Distal Convoluted Tubule,test,calibration
136147,7,Thick Ascending Limb,train,calibration
219712,7,Thick Ascending Limb,test,calibration
184078,0,"Collecting Duct, Connecting Tubule",val,calibration
179202,1,Distal Convoluted Tubule,val,calibration
23380,3,Interstitial endothelial cells,train,calibration
194635,6,Proximal Tubule Segments,test,calibration
93512,0,"Collecting Duct, Connecting Tubule",train,calibration
132981,4,Leukocytes,train,calibration
135616,7,Thick Ascending Limb,train,calibration
6877,5,Podocytes,train,calibration
220098,4,Leukocytes,test,calibration
197239,0,"Collecting Duct, Connecting Tubule",test,calibration
72915,4,Leukocytes,train,calibration
3872,6,Proximal Tubule Segments,train,calibration
123579,6,Proximal Tubule Segments,train,calibration
170635,6,Proximal Tubule Segments,val,calibration
228922,6,Proximal Tubule Segments,test,calibration
145894,7,Thick Ascending Limb,train,calibration
208864,3,Interstitial endothelial cells,test,calibration
82199,6,Proximal Tubule Segments,train,calibration
224695,0,"Collecting Duct, Connecting Tubule",test,calibration
55787,0,"Collecting Duct, Connecting Tubule",train,calibration
14466,0,"Collecting Duct, Connecting Tubule",train,calibration
206707,3,Interstitial endothelial cells,test,calibration
48794,5,Podocytes,train,calibration
151794,0,"Collecting Duct, Connecting Tubule",train,calibration
194270,0,"Collecting Duct, Connecting Tubule",test,calibration
184025,1,Distal Convoluted Tubule,val,calibration
210839,3,Interstitial endothelial cells,test,calibration
207442,0,"Collecting Duct, Connecting Tubule",test,calibration
108021,7,Thick Ascending Limb,train,calibration
193055,0,"Collecting Duct, Connecting Tubule",test,calibration
228774,0,"Collecting Duct, Connecting Tubule",test,calibration
148056,0,"Collecting Duct, Connecting Tubule",train,calibration
205290,7,Thick Ascending Limb,test,calibration
82319,6,Proximal Tubule Segments,train,calibration
195720,0,"Collecting Duct, Connecting Tubule",test,calibration
173668,0,"Collecting Duct, Connecting Tubule",val,calibration
126602,0,"Collecting Duct, Connecting Tubule",train,calibration
127749,0,"Collecting Duct, Connecting Tubule",train,calibration
131351,0,"Collecting Duct, Connecting Tubule",train,calibration
115620,3,Interstitial endothelial cells,train,calibration
203070,6,Proximal Tubule Segments,test,calibration
156616,6,Proximal Tubule Segments,train,calibration
91731,7,Thick Ascending Limb,train,calibration
105710,4,Leukocytes,train,calibration
28114,6,Proximal Tubule Segments,train,calibration
197337,0,"Collecting Duct, Connecting Tubule",test,calibration
90251,6,Proximal Tubule Segments,train,calibration
177953,0,"Collecting Duct, Connecting Tubule",val,calibration
173895,6,Proximal Tubule Segments,val,calibration
66882,6,Proximal Tubule Segments,train,calibration
53689,0,"Collecting Duct, Connecting Tubule",train,calibration
206484,6,Proximal Tubule Segments,test,calibration
58627,0,"Collecting Duct, Connecting Tubule",train,calibration
201586,1,Distal Convoluted Tubule,test,calibration
89438,0,"Collecting Duct, Connecting Tubule",train,calibration
196464,0,"Collecting Duct, Connecting Tubule",test,calibration
120655,4,Leukocytes,train,calibration
67422,7,Thick Ascending Limb,train,calibration
34912,3,Interstitial endothelial cells,train,calibration
233020,0,"Collecting Duct, Connecting Tubule",test,calibration
29314,6,Proximal Tubule Segments,train,calibration
112750,6,Proximal Tubule Segments,train,calibration
92470,7,Thick Ascending Limb,train,calibration
65507,3,Interstitial endothelial cells,train,calibration
228082,0,"Collecting Duct, Connecting Tubule",test,calibration
75498,0,"Collecting Duct, Connecting Tubule",train,calibration
13353,7,Thick Ascending Limb,train,calibration
154781,6,Proximal Tubule Segments,train,calibration
165057,7,Thick Ascending Limb,train,calibration
193575,0,"Collecting Duct, Connecting Tubule",test,calibration
219433,6,Proximal Tubule Segments,test,calibration
14046,3,Interstitial endothelial cells,train,calibration
69862,7,Thick Ascending Limb,train,calibration
36539,3,Interstitial endothelial cells,train,calibration
161762,0,"Collecting Duct, Connecting Tubule",train,calibration
194712,0,"Collecting Duct, Connecting Tubule",test,calibration
48785,0,"Collecting Duct, Connecting Tubule",train,calibration
79565,6,Proximal Tubule Segments,train,calibration
64802,6,Proximal Tubule Segments,train,calibration
72398,4,Leukocytes,train,calibration
2525,4,Leukocytes,train,calibration
11708,0,"Collecting Duct, Connecting Tubule",train,calibration
234675,6,Proximal Tubule Segments,test,calibration
120181,6,Proximal Tubule Segments,train,calibration
87622,6,Proximal Tubule Segments,train,calibration
168417,6,Proximal Tubule Segments,val,calibration
105927,4,Leukocytes,train,calibration
100034,0,"Collecting Duct, Connecting Tubule",train,calibration
99853,6,Proximal Tubule Segments,train,calibration
75549,5,Podocytes,train,calibration
79828,3,Interstitial endothelial cells,train,calibration
31240,5,Podocytes,train,calibration
81611,1,Distal Convoluted Tubule,train,calibration
156913,2,Glomerular endothelial cells,train,calibration
120524,3,Interstitial endothelial cells,train,calibration
97209,6,Proximal Tubule Segments,train,calibration
56108,3,Interstitial endothelial cells,train,calibration
36127,0,"Collecting Duct, Connecting Tubule",train,calibration
78489,6,Proximal Tubule Segments,train,calibration
68961,0,"Collecting Duct, Connecting Tubule",train,calibration
55140,7,Thick Ascending Limb,train,calibration
76832,3,Interstitial endothelial cells,train,calibration
48922,0,"Collecting Duct, Connecting Tubule",train,calibration
80369,3,Interstitial endothelial cells,train,calibration
210130,4,Leukocytes,test,calibration
148070,6,Proximal Tubule Segments,train,calibration
71947,7,Thick Ascending Limb,train,calibration
233755,6,Proximal Tubule Segments,test,calibration
182108,0,"Collecting Duct, Connecting Tubule",val,calibration
8962,2,Glomerular endothelial cells,train,calibration
229769,0,"Collecting Duct, Connecting Tubule",test,calibration
18694,5,Podocytes,train,calibration
199337,1,Distal Convoluted Tubule,test,calibration
51075,6,Proximal Tubule Segments,train,calibration
194784,0,"Collecting Duct, Connecting Tubule",test,calibration
25577,6,Proximal Tubule Segments,train,calibration
38581,0,"Collecting Duct, Connecting Tubule",train,calibration
96082,0,"Collecting Duct, Connecting Tubule",train,calibration
83356,4,Leukocytes,train,calibration
231591,0,"Collecting Duct, Connecting Tubule",test,calibration
31489,0,"Collecting Duct, Connecting Tubule",train,calibration
67407,7,Thick Ascending Limb,train,calibration
198668,0,"Collecting Duct, Connecting Tubule",test,calibration
169539,0,"Collecting Duct, Connecting Tubule",val,calibration
219926,6,Proximal Tubule Segments,test,calibration
61069,5,Podocytes,train,calibration
45950,3,Interstitial endothelial cells,train,calibration
53908,4,Leukocytes,train,calibration
155096,6,Proximal Tubule Segments,train,calibration
105081,5,Podocytes,train,calibration
13729,0,"Collecting Duct, Connecting Tubule",train,calibration
56044,0,"Collecting Duct, Connecting Tubule",train,calibration
31079,0,"Collecting Duct, Connecting Tubule",train,calibration
69364,7,Thick Ascending Limb,train,calibration
73507,6,Proximal Tubule Segments,train,calibration
88843,0,"Collecting Duct, Connecting Tubule",train,calibration
198727,0,"Collecting Duct, Connecting Tubule",test,calibration
155178,7,Thick Ascending Limb,train,calibration
144095,6,Proximal Tubule Segments,train,calibration
224933,0,"Collecting Duct, Connecting Tubule",test,calibration
85909,1,Distal Convoluted Tubule,train,calibration
171952,6,Proximal Tubule Segments,val,calibration
163666,0,"Collecting Duct, Connecting Tubule",train,calibration
61607,0,"Collecting Duct, Connecting Tubule",train,calibration
185990,0,"Collecting Duct, Connecting Tubule",val,calibration
219107,3,Interstitial endothelial cells,test,calibration
34622,3,Interstitial endothelial cells,train,calibration
111720,3,Interstitial endothelial cells,train,calibration
39551,7,Thick Ascending Limb,train,calibration
18263,0,"Collecting Duct, Connecting Tubule",train,calibration
62734,2,Glomerular endothelial cells,train,calibration
100897,1,Distal Convoluted Tubule,train,calibration
187370,0,"Collecting Duct, Connecting Tubule",val,calibration
213597,0,"Collecting Duct, Connecting Tubule",test,calibration
3046,0,"Collecting Duct, Connecting Tubule",train,calibration
138500,6,Proximal Tubule Segments,train,calibration
223621,6,Proximal Tubule Segments,test,calibration
166439,7,Thick Ascending Limb,val,calibration
227786,6,Proximal Tubule Segments,test,calibration
2669,7,Thick Ascending Limb,train,calibration
143180,0,"Collecting Duct, Connecting Tubule",train,calibration
144477,6,Proximal Tubule Segments,train,calibration
88164,7,Thick Ascending Limb,train,calibration
132023,6,Proximal Tubule Segments,train,calibration
67984,7,Thick Ascending Limb,train,calibration
115223,6,Proximal Tubule Segments,train,calibration
29445,7,Thick Ascending Limb,train,calibration
166587,0,"Collecting Duct, Connecting Tubule",val,calibration
78492,0,"Collecting Duct, Connecting Tubule",train,calibration
123987,4,Leukocytes,train,calibration
26760,0,"Collecting Duct, Connecting Tubule",train,calibration
126506,6,Proximal Tubule Segments,train,calibration
91672,5,Podocytes,train,calibration
39089,6,Proximal Tubule Segments,train,calibration
120872,4,Leukocytes,train,calibration
5065,7,Thick Ascending Limb,train,calibration
139937,6,Proximal Tubule Segments,train,calibration
105723,0,"Collecting Duct, Connecting Tubule",train,calibration
34639,1,Distal Convoluted Tubule,train,calibration
179228,6,Proximal Tubule Segments,val,calibration
89672,7,Thick Ascending Limb,train,calibration
214498,7,Thick Ascending Limb,test,calibration
229284,0,"Collecting Duct, Connecting Tubule",test,calibration
142870,6,Proximal Tubule Segments,train,calibration
155059,1,Distal Convoluted Tubule,train,calibration
84260,0,"Collecting Duct, Connecting Tubule",train,calibration
156924,7,Thick Ascending Limb,train,calibration
157452,6,Proximal Tubule Segments,train,calibration
173321,7,Thick Ascending Limb,val,calibration
156614,2,Glomerular endothelial cells,train,calibration
191241,3,Interstitial endothelial cells,test,calibration
156626,7,Thick Ascending Limb,train,calibration
55735,6,Proximal Tubule Segments,train,calibration
215022,1,Distal Convoluted Tubule,test,calibration
96381,6,Proximal Tubule Segments,train,calibration
165789,4,Leukocytes,val,calibration
205009,0,"Collecting Duct, Connecting Tubule",test,calibration
111234,0,"Collecting Duct, Connecting Tubule",train,calibration
196202,1,Distal Convoluted Tubule,test,calibration
94043,1,Distal Convoluted Tubule,train,calibration
42288,0,"Collecting Duct, Connecting Tubule",train,calibration
61774,7,Thick Ascending Limb,train,calibration
209493,7,Thick Ascending Limb,test,calibration
104053,0,"Collecting Duct, Connecting Tubule",train,calibration
17343,0,"Collecting Duct, Connecting Tubule",train,calibration
224334,6,Proximal Tubule Segments,test,calibration
174042,0,"Collecting Duct, Connecting Tubule",val,calibration
138307,0,"Collecting Duct, Connecting Tubule",train,calibration
142779,6,Proximal Tubule Segments,train,calibration
211708,2,Glomerular endothelial cells,test,calibration
202781,0,"Collecting Duct, Connecting Tubule",test,calibration
115342,7,Thick Ascending Limb,train,calibration
5929,3,Interstitial endothelial cells,train,calibration
193933,0,"Collecting Duct, Connecting Tubule",test,calibration
107276,0,"Collecting Duct, Connecting Tubule",train,calibration
2230,6,Proximal Tubule Segments,train,calibration
128860,1,Distal Convoluted Tubule,train,calibration
33967,0,"Collecting Duct, Connecting Tubule",train,calibration
29020,0,"Collecting Duct, Connecting Tubule",train,calibration
94965,4,Leukocytes,train,calibration
15875,3,Interstitial endothelial cells,train,calibration
63741,6,Proximal Tubule Segments,train,calibration
118117,3,Interstitial endothelial cells,train,calibration
184489,0,"Collecting Duct, Connecting Tubule",val,calibration
51344,4,Leukocytes,train,calibration
193405,6,Proximal Tubule Segments,test,calibration
80024,7,Thick Ascending Limb,train,calibration
59985,5,Podocytes,train,calibration
15341,4,Leukocytes,train,calibration
145606,3,Interstitial endothelial cells,train,calibration
203877,6,Proximal Tubule Segments,test,calibration
151381,6,Proximal Tubule Segments,train,calibration
174441,0,"Collecting Duct, Connecting Tubule",val,calibration
181713,0,"Collecting Duct, Connecting Tubule",val,calibration
102108,0,"Collecting Duct, Connecting Tubule",train,calibration
155460,0,"Collecting Duct, Connecting Tubule",train,calibration
141761,1,Distal Convoluted Tubule,train,calibration
162510,6,Proximal Tubule Segments,train,calibration
146773,7,Thick Ascending Limb,train,calibration
67307,0,"Collecting Duct, Connecting Tubule",train,calibration
63639,6,Proximal Tubule Segments,train,calibration
136741,0,"Collecting Duct, Connecting Tubule",train,calibration
70131,7,Thick Ascending Limb,train,calibration
135879,7,Thick Ascending Limb,train,calibration
87576,0,"Collecting Duct, Connecting Tubule",train,calibration
79754,0,"Collecting Duct, Connecting Tubule",train,calibration
159603,7,Thick Ascending Limb,train,calibration
47197,4,Leukocytes,train,calibration
24060,6,Proximal Tubule Segments,train,calibration
146554,7,Thick Ascending Limb,train,calibration
36262,0,"Collecting Duct, Connecting Tubule",train,calibration
218326,6,Proximal Tubule Segments,test,calibration
44153,7,Thick Ascending Limb,train,calibration
150121,0,"Collecting Duct, Connecting Tubule",train,calibration
161895,6,Proximal Tubule Segments,train,calibration
154018,4,Leukocytes,train,calibration
56551,6,Proximal Tubule Segments,train,calibration
101777,0,"Collecting Duct, Connecting Tubule",train,calibration
191942,0,"Collecting Duct, Connecting Tubule",test,calibration
162725,0,"Collecting Duct, Connecting Tubule",train,calibration
166219,7,Thick Ascending Limb,val,calibration
125489,0,"Collecting Duct, Connecting Tubule",train,calibration
28827,0,"Collecting Duct, Connecting Tubule",train,calibration
37166,7,Thick Ascending Limb,train,calibration
193153,7,Thick Ascending Limb,test,calibration
28331,0,"Collecting Duct, Connecting Tubule",train,calibration
3011,6,Proximal Tubule Segments,train,calibration
85290,0,"Collecting Duct, Connecting Tubule",train,calibration
59112,0,"Collecting Duct, Connecting Tubule",train,calibration
67044,3,Interstitial endothelial cells,train,calibration
23716,4,Leukocytes,train,calibration
204127,7,Thick Ascending Limb,test,calibration
396,0,"Collecting Duct, Connecting Tubule",train,calibration
106779,0,"Collecting Duct, Connecting Tubule",train,calibration
82283,6,Proximal Tubule Segments,train,calibration
108205,0,"Collecting Duct, Connecting Tubule",train,calibration
136589,0,"Collecting Duct, Connecting Tubule",train,calibration
26396,4,Leukocytes,train,calibration
138104,0,"Collecting Duct, Connecting Tubule",train,calibration
74826,6,Proximal Tubule Segments,train,calibration
95747,0,"Collecting Duct, Connecting Tubule",train,calibration
85205,5,Podocytes,train,calibration
134823,7,Thick Ascending Limb,train,calibration
135840,6,Proximal Tubule Segments,train,calibration
29412,0,"Collecting Duct, Connecting Tubule",train,calibration
151588,0,"Collecting Duct, Connecting Tubule",train,calibration
184189,3,Interstitial endothelial cells,val,calibration
70420,3,Interstitial endothelial cells,train,calibration
29973,2,Glomerular endothelial cells,train,calibration
193870,2,Glomerular endothelial cells,test,calibration
85738,4,Leukocytes,train,calibration
207255,0,"Collecting Duct, Connecting Tubule",test,calibration
74476,6,Proximal Tubule Segments,train,calibration
120900,7,Thick Ascending Limb,train,calibration
162802,0,"Collecting Duct, Connecting Tubule",train,calibration
167598,0,"Collecting Duct, Connecting Tubule",val,calibration
64089,3,Interstitial endothelial cells,train,calibration
64826,0,"Collecting Duct, Connecting Tubule",train,calibration
19074,6,Proximal Tubule Segments,train,calibration
56744,6,Proximal Tubule Segments,train,calibration
77263,3,Interstitial endothelial cells,train,calibration
69072,0,"Collecting Duct, Connecting Tubule",train,calibration
163573,5,Podocytes,train,calibration
160717,0,"Collecting Duct, Connecting Tubule",train,calibration
19438,6,Proximal Tubule Segments,train,calibration
64664,6,Proximal Tubule Segments,train,calibration
188043,7,Thick Ascending Limb,val,calibration
80044,0,"Collecting Duct, Connecting Tubule",train,calibration
116156,6,Proximal Tubule Segments,train,calibration
189555,3,Interstitial endothelial cells,test,calibration
6576,5,Podocytes,train,calibration
5201,0,"Collecting Duct, Connecting Tubule",train,calibration
114280,0,"Collecting Duct, Connecting Tubule",train,calibration
135566,6,Proximal Tubule Segments,train,calibration
219999,0,"Collecting Duct, Connecting Tubule",test,calibration
173189,5,Podocytes,val,calibration
206926,2,Glomerular endothelial cells,test,calibration
111197,7,Thick Ascending Limb,train,calibration
126983,6,Proximal Tubule Segments,train,calibration
102624,6,Proximal Tubule Segments,train,calibration
21740,4,Leukocytes,train,calibration
224786,6,Proximal Tubule Segments,test,calibration
185561,0,"Collecting Duct, Connecting Tubule",val,calibration
202092,2,Glomerular endothelial cells,test,calibration
178535,0,"Collecting Duct, Connecting Tubule",val,calibration
176585,6,Proximal Tubule Segments,val,calibration
191283,0,"Collecting Duct, Connecting Tubule",test,calibration
89627,0,"Collecting Duct, Connecting Tubule",train,calibration
93507,1,Distal Convoluted Tubule,train,calibration
208927,6,Proximal Tubule Segments,test,calibration
169045,0,"Collecting Duct, Connecting Tubule",val,calibration
196786,0,"Collecting Duct, Connecting Tubule",test,calibration
115216,4,Leukocytes,train,calibration
25828,0,"Collecting Duct, Connecting Tubule",train,calibration
188650,4,Leukocytes,val,calibration
173058,0,"Collecting Duct, Connecting Tubule",val,calibration
60142,6,Proximal Tubule Segments,train,calibration
135201,6,Proximal Tubule Segments,train,calibration
99279,3,Interstitial endothelial cells,train,calibration
128717,4,Leukocytes,train,calibration
135610,0,"Collecting Duct, Connecting Tubule",train,calibration
78227,0,"Collecting Duct, Connecting Tubule",train,calibration
16867,0,"Collecting Duct, Connecting Tubule",train,calibration
144629,4,Leukocytes,train,calibration
165036,6,Proximal Tubule Segments,train,calibration
199624,0,"Collecting Duct, Connecting Tubule",test,calibration
167939,5,Podocytes,val,calibration
60494,7,Thick Ascending Limb,train,calibration
28745,6,Proximal Tubule Segments,train,calibration
217008,4,Leukocytes,test,calibration
109326,0,"Collecting Duct, Connecting Tubule",train,calibration
147753,6,Proximal Tubule Segments,train,calibration
171657,1,Distal Convoluted Tubule,val,calibration
76684,0,"Collecting Duct, Connecting Tubule",train,calibration
147601,0,"Collecting Duct, Connecting Tubule",train,calibration
189689,0,"Collecting Duct, Connecting Tubule",test,calibration
126513,0,"Collecting Duct, Connecting Tubule",train,calibration
71000,0,"Collecting Duct, Connecting Tubule",train,calibration
18429,1,Distal Convoluted Tubule,train,calibration
19475,0,"Collecting Duct, Connecting Tubule",train,calibration
118455,2,Glomerular endothelial cells,train,calibration
234251,6,Proximal Tubule Segments,test,calibration
234796,3,Interstitial endothelial cells,test,calibration
228629,2,Glomerular endothelial cells,test,calibration
181705,6,Proximal Tubule Segments,val,calibration
150608,0,"Collecting Duct, Connecting Tubule",train,calibration
195403,7,Thick Ascending Limb,test,calibration
154308,0,"Collecting Duct, Connecting Tubule",train,calibration
17302,7,Thick Ascending Limb,train,calibration
209388,7,Thick Ascending Limb,test,calibration
118499,0,"Collecting Duct, Connecting Tubule",train,calibration
4324,3,Interstitial endothelial cells,train,calibration
146669,4,Leukocytes,train,calibration
194506,5,Podocytes,test,calibration
25865,7,Thick Ascending Limb,train,calibration
209367,3,Interstitial endothelial cells,test,calibration
132433,6,Proximal Tubule Segments,train,calibration
132222,4,Leukocytes,train,calibration
76352,6,Proximal Tubule Segments,train,calibration
235019,5,Podocytes,test,calibration
40621,2,Glomerular endothelial cells,train,calibration
43495,0,"Collecting Duct, Connecting Tubule",train,calibration
76417,0,"Collecting Duct, Connecting Tubule",train,calibration
132174,0,"Collecting Duct, Connecting Tubule",train,calibration
76728,0,"Collecting Duct, Connecting Tubule",train,calibration
74911,4,Leukocytes,train,calibration
33863,2,Glomerular endothelial cells,train,calibration
56940,4,Leukocytes,train,calibration
203066,6,Proximal Tubule Segments,test,calibration
128469,7,Thick Ascending Limb,train,calibration
235747,0,"Collecting Duct, Connecting Tubule",test,calibration
199617,2,Glomerular endothelial cells,test,calibration
129550,6,Proximal Tubule Segments,train,calibration
98485,7,Thick Ascending Limb,train,calibration
164779,7,Thick Ascending Limb,train,calibration
173900,6,Proximal Tubule Segments,val,calibration
129603,6,Proximal Tubule Segments,train,calibration
219310,4,Leukocytes,test,calibration
89792,1,Distal Convoluted Tubule,train,calibration
198848,3,Interstitial endothelial cells,test,calibration
4841,6,Proximal Tubule Segments,train,calibration
235579,0,"Collecting Duct, Connecting Tubule",test,calibration
165676,6,Proximal Tubule Segments,val,calibration
56381,6,Proximal Tubule Segments,train,calibration
198578,4,Leukocytes,test,calibration
10450,6,Proximal Tubule Segments,train,calibration
221949,6,Proximal Tubule Segments,test,calibration
67500,7,Thick Ascending Limb,train,calibration
55353,0,"Collecting Duct, Connecting Tubule",train,calibration
112593,0,"Collecting Duct, Connecting Tubule",train,calibration
48953,1,Distal Convoluted Tubule,train,calibration
36628,6,Proximal Tubule Segments,train,calibration
11177,5,Podocytes,train,calibration
133855,6,Proximal Tubule Segments,train,calibration
146654,6,Proximal Tubule Segments,train,calibration
76793,6,Proximal Tubule Segments,train,calibration
232596,3,Interstitial endothelial cells,test,calibration
182281,2,Glomerular endothelial cells,val,calibration
53193,7,Thick Ascending Limb,train,calibration
230219,3,Interstitial endothelial cells,test,calibration
12963,3,Interstitial endothelial cells,train,calibration
7786,0,"Collecting Duct, Connecting Tubule",train,calibration
136134,6,Proximal Tubule Segments,train,calibration
230861,0,"Collecting Duct, Connecting Tubule",test,calibration
150805,0,"Collecting Duct, Connecting Tubule",train,calibration
12002,0,"Collecting Duct, Connecting Tubule",train,calibration
224769,0,"Collecting Duct, Connecting Tubule",test,calibration
187144,3,Interstitial endothelial cells,val,calibration
34155,3,Interstitial endothelial cells,train,calibration
120630,6,Proximal Tubule Segments,train,calibration
215884,6,Proximal Tubule Segments,test,calibration
89927,3,Interstitial endothelial cells,train,calibration
78465,0,"Collecting Duct, Connecting Tubule",train,calibration
27372,6,Proximal Tubule Segments,train,calibration
8867,3,Interstitial endothelial cells,train,calibration
142776,0,"Collecting Duct, Connecting Tubule",train,calibration
47619,0,"Collecting Duct, Connecting Tubule",train,calibration
179393,0,"Collecting Duct, Connecting Tubule",val,calibration
